is_canceled,country,market_segment,deposit_type,total_of_special_requests,reservation_status_month,arrival_date_month,lead_time
0,135,6,0,3,8,1,84
1,135,6,0,0,4,1,117
1,135,3,0,0,6,1,69
0,56,6,0,0,8,1,2
1,135,6,0,0,5,1,118
0,135,3,0,1,8,1,129
0,51,6,0,1,8,1,9
0,135,3,0,0,8,1,52
0,59,5,0,0,8,1,65
0,135,6,0,4,8,1,7
1,135,6,0,1,7,1,28
0,139,6,0,3,8,1,3
0,140,6,0,2,8,1,87
0,51,6,0,0,8,1,51
0,76,3,0,3,8,1,136
0,135,6,0,2,8,1,4
0,135,2,0,0,8,1,1
1,135,6,0,0,6,1,49
0,75,6,0,4,8,1,4
1,135,6,0,0,7,1,45
0,135,6,0,1,8,1,6
0,59,6,0,3,8,1,4
1,135,6,0,0,6,1,53
0,135,3,0,1,8,1,52
1,135,6,0,2,8,1,4
0,135,6,0,2,8,1,98
1,135,6,0,0,7,1,46
1,135,6,0,1,4,1,122
0,51,5,0,2,8,1,83
0,76,6,0,2,8,1,16
1,135,6,0,0,6,1,43
1,135,6,0,0,7,1,73
0,135,5,0,2,8,1,116
1,135,5,0,1,5,1,113
0,135,6,0,2,8,1,51
0,123,6,0,1,8,1,65
0,31,6,0,0,8,1,0
1,135,6,0,1,7,1,87
1,135,6,0,1,7,1,106
0,29,6,0,1,8,1,5
0,51,6,0,1,8,1,98
1,135,3,0,0,6,1,78
0,135,6,0,3,8,1,4
0,169,6,0,1,8,1,5
0,51,6,0,3,8,1,3
0,56,6,0,1,8,1,85
1,135,6,0,1,4,1,137
1,135,6,0,0,6,1,67
1,135,6,0,1,6,1,54
1,135,6,0,1,5,1,87
1,135,3,0,0,8,1,54
0,135,5,0,1,8,1,12
1,135,5,0,0,7,1,60
0,135,3,0,3,8,1,75
1,135,3,0,0,8,1,54
0,135,5,0,2,8,1,126
1,135,6,0,2,5,1,84
1,135,5,0,1,8,1,106
0,76,5,0,1,8,1,136
0,135,5,0,0,8,1,98
1,135,6,0,1,5,1,91
1,135,3,0,0,7,1,58
0,56,6,0,0,8,1,61
0,135,3,0,0,8,1,0
0,135,6,0,0,8,1,5
0,135,6,0,1,8,1,2
1,135,3,0,2,8,1,9
1,135,6,0,1,7,1,10
0,56,6,0,2,8,1,62
0,169,6,0,1,8,1,34
0,34,6,0,0,8,1,82
1,135,6,0,0,6,1,65
1,135,6,0,0,4,1,129
0,107,6,0,0,8,1,55
1,135,6,0,2,5,1,122
1,135,6,0,2,7,1,41
1,135,6,0,2,7,1,41
0,51,3,0,1,8,1,81
0,59,5,0,0,8,1,59
0,135,5,0,1,8,1,72
1,135,6,0,0,6,1,68
0,59,5,0,0,8,1,81
1,135,6,0,0,6,1,72
0,59,5,0,0,8,1,68
1,135,5,0,1,6,1,127
1,135,5,0,1,6,1,127
0,135,6,0,2,8,1,5
0,135,5,0,1,8,1,68
1,135,6,0,1,6,1,47
0,140,6,0,2,8,1,19
1,135,6,0,0,6,1,72
0,169,6,0,0,8,1,30
1,135,6,0,1,5,1,139
0,51,5,0,0,8,1,112
1,135,6,0,0,6,1,63
0,51,6,0,1,8,1,35
1,135,5,0,0,6,1,75
0,135,6,0,1,8,1,136
0,135,6,0,1,8,1,35
1,135,3,0,1,6,1,63
1,135,6,0,0,7,1,77
0,135,6,0,0,8,1,62
1,135,3,0,0,6,1,95
1,135,6,0,2,7,1,101
1,135,6,0,2,7,1,38
1,135,3,0,1,6,1,60
0,76,3,0,1,8,1,76
0,135,6,0,2,8,1,90
0,135,6,0,2,8,1,90
1,135,3,0,0,8,1,87
1,135,6,0,2,7,1,31
1,135,3,0,1,7,1,74
1,135,6,0,1,6,1,120
1,135,6,0,1,6,1,120
1,135,6,0,0,6,1,116
1,135,6,0,0,5,1,83
0,76,6,0,0,8,1,80
1,135,3,0,2,7,1,27
1,135,6,0,0,6,1,78
1,135,5,0,1,4,1,117
0,135,6,0,0,8,1,70
1,135,6,0,3,6,1,85
1,135,6,0,0,7,1,22
1,135,6,0,2,7,1,34
0,140,6,0,0,8,1,68
1,135,6,0,0,6,1,69
1,135,6,0,2,6,1,85
1,135,6,0,1,5,1,102
0,135,6,0,1,8,1,31
0,135,5,0,2,8,1,49
0,76,5,0,1,8,1,84
1,135,6,0,2,5,1,102
0,59,6,0,1,8,1,66
1,135,6,0,0,5,1,80
1,135,6,0,0,5,1,85
1,135,4,0,0,8,1,33
1,135,3,0,2,8,1,1
0,135,4,0,1,8,1,33
0,56,6,0,2,8,1,47
1,135,6,0,1,8,1,2
1,135,6,0,3,8,1,22
1,135,6,0,0,6,1,55
1,135,6,0,0,8,1,68
1,135,5,0,1,6,1,128
0,56,5,0,1,8,1,128
0,135,6,0,0,8,1,78
1,135,6,0,0,6,1,85
0,56,6,0,1,8,1,0
0,34,2,0,0,8,1,9
0,76,2,0,1,8,1,1
1,135,2,0,0,8,1,9
1,135,6,0,0,6,1,120
1,135,6,0,1,6,1,72
0,51,5,0,0,8,1,23
1,135,3,0,2,8,1,8
0,140,6,0,2,8,1,47
0,51,6,0,1,8,1,135
0,59,6,0,1,8,1,76
1,135,3,0,0,8,1,15
1,135,6,0,2,7,1,23
0,51,6,0,2,8,1,87
0,135,6,0,1,8,1,19
0,135,3,0,2,8,1,21
0,135,6,0,2,8,1,19
1,135,6,0,2,7,1,23
1,135,5,0,2,8,1,89
0,135,6,0,2,8,1,51
0,29,3,0,0,8,1,0
0,135,3,0,0,8,1,0
0,135,6,0,2,8,1,0
0,135,6,0,0,8,1,0
0,31,6,0,2,8,1,0
0,51,6,0,2,8,1,38
0,51,6,0,1,8,1,21
1,135,6,0,0,8,1,34
1,135,6,0,1,6,1,51
0,51,6,0,1,8,1,38
0,135,6,0,2,8,1,0
1,135,5,0,0,5,1,84
1,135,6,0,0,7,1,63
0,135,3,0,0,8,1,7
1,135,3,0,0,5,1,91
0,135,6,0,0,8,1,81
0,51,6,0,1,8,1,6
1,135,3,0,1,6,1,64
0,135,3,0,0,8,1,52
1,135,6,0,0,8,1,22
0,123,5,0,1,8,1,150
0,123,5,0,0,8,1,64
1,135,3,0,2,8,1,22
0,135,3,0,1,8,1,3
0,135,5,0,1,8,1,68
0,135,3,0,0,8,1,35
0,169,6,0,0,8,1,2
1,135,6,0,2,8,1,11
1,135,6,0,3,6,1,80
1,135,5,0,1,8,1,80
0,51,5,0,1,8,1,72
1,135,5,0,1,8,1,80
0,135,5,0,1,8,1,77
0,135,3,0,1,8,1,31
1,135,5,0,0,6,1,77
0,51,5,0,0,8,1,93
0,135,3,0,1,8,1,31
0,135,5,0,1,8,1,89
1,135,5,0,0,7,1,68
1,135,5,0,0,7,1,72
0,135,5,0,0,8,1,65
1,135,5,0,0,7,1,71
1,135,5,0,0,6,1,65
0,135,5,0,1,8,1,89
1,135,6,0,1,8,1,98
0,135,3,0,0,8,1,26
1,135,6,0,0,7,1,67
1,135,3,0,0,7,1,54
0,76,5,0,0,8,1,75
1,135,6,0,0,6,1,78
1,135,3,0,0,6,1,53
1,135,6,0,0,7,1,65
0,135,5,0,1,8,1,84
1,135,6,0,0,7,1,47
0,135,4,0,0,8,1,37
0,135,4,0,0,8,1,37
1,135,2,0,0,8,1,4
1,135,2,0,0,8,1,12
0,59,6,0,0,8,1,0
0,25,6,0,1,8,1,2
1,135,2,0,0,8,1,11
1,135,6,0,1,3,1,143
1,135,6,0,1,7,1,99
1,135,6,0,1,8,1,22
1,135,6,0,2,8,1,15
1,135,6,0,1,6,1,66
1,135,6,0,3,7,1,55
1,135,6,0,0,5,1,79
1,135,6,0,0,6,1,66
0,135,6,0,0,8,1,95
1,135,5,0,0,5,1,151
1,135,3,0,0,7,1,54
1,135,6,0,1,6,1,122
1,135,6,0,2,5,1,132
0,135,6,0,0,8,1,58
1,135,6,0,0,7,1,98
1,135,5,0,0,4,1,126
1,135,6,0,0,5,1,97
0,135,6,0,3,8,1,96
0,135,3,0,2,8,1,125
0,59,5,0,0,8,1,80
1,135,6,0,1,6,1,110
1,135,6,0,2,3,1,157
1,135,5,0,0,5,1,108
0,76,5,0,0,8,1,74
0,135,5,0,0,8,1,79
1,135,5,0,0,7,1,79
1,135,5,0,1,5,1,116
0,135,5,0,0,8,1,80
1,135,6,0,2,8,1,93
1,135,6,0,0,7,1,87
1,135,6,0,1,8,1,13
1,135,6,0,1,7,1,56
1,135,2,0,0,8,1,1
0,135,3,0,0,8,1,13
0,135,6,0,1,8,1,13
1,135,3,0,0,8,1,81
1,135,6,0,2,8,1,24
0,135,6,0,1,8,1,57
0,34,5,0,0,8,1,74
0,135,5,0,3,8,1,126
0,135,5,0,1,8,1,126
1,135,6,0,1,5,1,147
0,135,6,0,2,8,1,68
0,59,6,0,1,8,1,57
0,135,3,0,2,8,1,10
0,76,6,0,1,8,1,92
0,76,6,0,1,8,1,92
0,135,6,0,1,8,1,33
0,51,6,0,2,8,1,1
0,51,6,0,0,8,1,91
1,135,5,0,0,7,1,33
0,76,3,0,2,8,1,16
0,133,6,0,0,8,1,128
0,51,3,0,2,8,1,61
1,135,3,0,0,8,1,23
1,135,6,0,1,8,1,23
1,135,6,0,2,8,1,29
1,135,6,0,2,7,1,98
0,59,6,0,0,8,1,98
0,135,6,0,1,8,1,138
1,135,6,0,0,6,1,82
0,135,6,0,2,8,1,10
1,135,5,0,0,8,1,100
0,169,3,0,0,8,1,0
0,59,5,0,1,8,1,65
0,103,5,0,0,8,1,64
1,135,6,0,0,6,1,56
1,135,6,0,0,7,1,94
1,135,5,0,0,7,1,58
0,140,6,0,2,8,1,80
0,135,3,0,1,8,1,40
0,59,6,0,1,8,1,102
0,51,6,0,1,8,1,16
0,51,6,0,2,8,1,24
1,135,6,0,2,8,1,18
1,135,6,0,1,6,1,95
1,135,6,0,1,7,1,36
0,135,6,0,1,8,1,16
0,76,5,0,2,8,1,50
0,56,6,0,0,8,1,76
0,56,6,0,2,8,1,112
0,135,3,0,0,8,1,16
0,51,6,0,1,8,1,51
0,135,3,0,0,8,1,13
1,135,6,0,3,8,1,22
0,29,6,0,2,8,1,32
0,51,3,0,1,8,1,51
0,76,6,0,0,8,1,65
1,135,6,0,0,7,1,63
0,51,6,0,1,8,1,35
0,51,6,0,0,8,1,37
0,76,6,0,1,8,1,35
1,135,6,0,0,7,1,71
0,76,5,0,3,8,1,71
0,76,6,0,1,8,1,77
0,135,3,0,0,8,1,0
1,135,3,0,0,8,1,21
1,135,6,0,0,5,1,87
0,135,3,0,0,8,1,54
1,135,6,0,2,3,1,156
0,135,5,0,2,8,1,46
0,135,5,0,1,8,1,46
1,135,6,0,0,6,1,72
0,135,3,0,1,8,1,85
0,51,5,0,0,8,1,36
0,135,5,0,0,8,1,65
1,135,5,0,0,7,1,68
0,135,5,0,3,8,1,46
0,135,5,0,0,8,1,22
0,135,3,0,1,8,1,12
1,135,3,0,0,8,1,42
0,135,5,0,2,8,1,72
1,135,6,0,2,6,1,112
0,135,3,0,1,8,1,102
1,135,6,0,2,6,1,80
1,135,6,0,0,6,1,72
0,135,5,0,1,8,1,151
1,135,6,0,2,7,1,99
0,135,5,0,1,8,1,151
0,135,3,0,2,8,1,66
1,135,6,0,1,8,1,44
0,135,5,0,1,8,1,46
0,135,3,0,0,8,1,70
0,51,6,0,1,8,1,92
0,51,3,0,0,8,1,6
1,135,6,0,2,8,1,23
1,135,3,0,0,8,1,79
1,135,6,0,0,8,1,41
1,135,6,0,0,7,1,58
0,51,6,0,0,8,1,62
1,135,6,0,0,7,1,83
0,135,3,0,0,8,1,82
0,56,6,0,1,8,1,69
1,135,6,0,0,7,1,64
1,135,6,0,1,7,1,116
0,76,5,0,0,8,1,20
0,135,5,0,2,8,1,132
1,135,6,0,2,7,1,33
0,76,5,0,0,8,1,62
1,135,3,0,4,8,1,127
1,135,6,0,1,7,1,78
1,135,3,0,1,7,1,29
1,135,3,0,0,8,1,31
1,135,3,0,2,8,1,9
0,59,6,0,1,9,1,59
0,135,2,0,0,8,1,40
0,135,6,0,0,8,1,0
0,135,3,0,1,8,1,30
0,135,3,0,0,8,1,0
1,135,6,0,1,7,1,35
0,51,6,0,1,8,1,84
1,135,6,0,1,8,1,25
0,135,6,0,2,8,1,103
1,135,6,0,2,8,1,35
1,135,6,0,2,8,1,26
1,135,6,0,2,8,1,55
0,133,6,0,1,8,1,76
1,135,3,0,1,6,1,102
0,135,3,0,0,8,1,58
0,135,3,0,3,8,1,11
1,135,3,0,1,7,1,33
0,135,3,0,2,8,1,11
1,135,6,0,1,6,1,61
1,135,6,0,1,6,1,89
1,135,6,0,1,6,1,89
0,59,5,0,0,9,1,37
1,135,5,0,1,6,1,70
1,135,3,0,1,7,1,54
0,139,6,0,2,8,1,69
1,135,6,0,0,8,1,71
1,135,6,0,2,7,1,49
1,135,6,0,2,8,1,50
1,135,6,0,0,8,1,74
1,135,6,0,0,6,1,74
1,135,6,0,0,5,1,118
1,135,6,0,0,7,1,42
1,135,3,0,0,7,1,77
1,135,5,0,0,6,1,84
0,139,6,0,0,9,1,43
1,135,6,0,1,6,1,73
1,135,6,0,1,6,1,73
0,135,5,0,0,8,1,21
0,51,3,0,0,8,1,0
0,135,5,0,1,8,1,2
1,135,2,0,0,8,1,2
0,135,3,0,0,8,1,0
0,76,5,0,3,8,1,76
1,135,6,0,3,8,1,41
1,135,6,0,2,7,1,44
1,135,6,0,0,7,1,93
1,135,6,0,0,5,1,106
0,135,3,0,0,9,1,57
1,135,6,0,1,8,1,29
0,135,6,0,2,8,1,1
0,135,6,0,2,8,1,41
0,76,6,0,1,8,1,90
1,135,6,0,3,7,1,57
1,135,5,0,1,7,1,57
1,135,3,0,0,7,1,41
1,135,6,0,1,8,1,61
0,51,5,0,0,8,1,49
1,135,5,0,1,7,1,57
1,135,6,0,2,8,1,31
1,135,6,0,1,7,1,62
0,51,5,0,0,9,1,43
0,123,5,0,1,9,1,27
1,135,6,0,2,5,1,106
0,76,5,0,0,9,1,45
1,135,6,0,1,5,1,106
1,135,6,0,2,8,1,108
0,76,5,0,0,9,1,49
0,59,3,0,2,9,1,10
1,135,6,0,1,8,1,108
0,51,3,0,3,8,1,30
1,135,5,0,0,8,1,164
1,135,5,0,0,8,1,164
0,135,3,0,0,8,1,0
1,135,6,0,1,7,1,46
0,25,3,0,1,8,1,31
0,135,6,0,3,8,1,34
1,135,3,0,0,7,1,66
0,135,6,0,2,8,1,4
0,51,3,0,1,8,1,23
0,25,3,0,2,8,1,31
0,103,6,0,1,8,1,32
1,135,6,0,2,7,1,42
0,135,3,0,0,8,1,30
1,135,3,0,0,8,1,30
0,135,3,0,1,8,1,10
0,135,3,0,1,8,1,11
0,135,5,0,1,8,1,11
0,34,6,0,2,8,1,8
0,135,6,0,2,8,1,39
0,135,6,0,1,8,1,4
0,135,6,0,3,8,1,34
1,135,6,0,2,7,1,55
0,56,3,0,2,9,1,25
0,135,3,0,1,9,1,106
0,140,6,0,2,9,1,30
1,135,3,0,1,8,1,1
1,135,6,0,1,8,1,22
1,135,3,0,1,8,1,42
0,76,6,0,0,9,1,67
1,135,3,0,2,7,1,35
0,135,6,0,1,9,1,21
0,139,5,0,0,9,1,50
0,51,6,0,0,9,1,28
0,59,3,0,0,9,1,30
0,135,5,0,1,9,1,127
1,135,6,0,0,8,1,29
0,59,5,0,0,9,1,66
1,135,6,0,0,7,1,59
0,135,3,0,0,9,1,28
1,135,6,0,2,7,1,59
0,51,6,0,1,8,1,0
0,135,6,0,2,8,1,47
0,25,6,0,1,9,1,47
0,135,6,0,1,9,1,47
0,135,6,0,0,8,1,57
0,135,3,0,1,9,1,1
0,135,5,0,0,9,1,4
1,135,6,0,2,8,1,32
1,135,5,0,0,8,1,24
0,135,6,0,2,9,1,11
0,135,3,0,2,9,1,136
0,135,3,0,0,9,1,2
1,135,6,0,0,8,1,54
1,135,6,0,0,7,1,87
1,135,5,0,0,5,1,98
0,135,6,0,2,9,1,9
0,135,3,0,0,8,1,2
0,135,6,0,4,9,1,11
0,135,6,0,3,9,1,11
1,135,3,0,1,8,1,69
0,123,6,0,0,9,1,37
0,59,6,0,0,9,1,103
0,59,5,0,0,9,1,5
0,59,6,0,1,9,1,34
0,76,3,0,2,9,1,44
0,139,6,0,1,9,1,83
0,139,6,0,1,9,1,83
1,135,3,0,0,6,1,72
1,135,6,0,2,6,1,143
1,135,6,0,0,7,1,47
1,135,6,0,1,8,1,104
0,135,6,0,0,9,1,25
0,56,6,0,1,9,1,82
1,135,6,0,0,5,1,104
1,135,5,0,0,8,1,346
0,154,6,0,1,9,1,0
0,135,3,0,1,9,1,35
0,81,6,0,1,9,1,34
0,15,6,0,0,9,1,83
0,51,6,0,1,9,1,41
0,56,6,0,2,9,1,26
1,135,6,0,3,4,1,143
0,153,6,0,1,9,1,26
1,135,6,0,1,8,1,0
1,135,6,0,2,7,1,42
0,51,6,0,1,9,1,6
0,51,6,0,2,9,1,28
0,135,3,0,0,9,1,26
0,135,5,0,0,9,1,10
0,135,5,0,2,9,1,59
1,135,6,0,0,6,1,159
1,135,6,0,0,4,1,124
1,135,6,0,1,7,1,60
0,123,6,0,2,9,1,26
0,76,5,0,0,9,1,160
0,76,6,0,3,9,1,68
1,135,3,0,0,8,11,38
1,135,6,0,1,7,11,47
0,135,6,0,0,9,11,48
0,51,3,0,1,9,11,48
0,135,3,0,2,9,11,27
1,135,6,0,1,7,11,71
1,135,6,0,0,7,11,85
1,135,6,0,1,6,11,132
0,135,3,0,0,9,11,50
0,135,6,0,2,9,11,122
0,135,6,0,2,9,11,64
0,135,3,0,0,9,11,48
0,135,3,0,0,9,11,0
1,135,6,0,0,8,11,14
0,135,3,0,0,9,11,5
1,135,6,0,2,7,11,161
0,135,3,0,0,9,11,62
0,135,3,0,0,9,11,333
0,51,5,0,0,9,11,27
1,135,6,0,1,8,11,73
0,59,6,0,1,9,11,123
1,135,6,0,2,8,11,27
1,135,6,0,0,6,11,97
0,59,6,0,0,9,11,73
1,135,3,0,0,7,11,97
0,51,6,0,1,9,11,27
0,51,6,0,1,9,11,27
1,135,6,0,2,8,11,27
0,135,5,0,0,9,11,140
0,166,6,0,2,9,11,62
0,59,5,0,0,9,11,381
0,135,2,0,0,9,11,0
1,135,6,0,3,4,11,149
1,135,6,0,0,9,11,1
0,169,6,0,0,9,11,4
0,59,6,0,0,9,11,104
0,135,3,0,0,9,11,68
1,76,4,0,0,9,11,4
1,135,6,0,0,6,11,71
1,135,6,0,0,4,11,149
0,51,6,0,0,9,11,1
0,135,5,0,0,9,11,55
0,81,2,0,0,9,11,154
0,148,2,0,0,9,11,154
0,51,5,0,0,9,11,57
0,135,3,0,2,9,11,29
0,81,2,0,0,9,11,154
0,135,2,0,0,9,11,154
0,56,2,0,0,9,11,6
1,135,3,0,0,1,11,304
0,135,5,0,1,9,11,29
0,135,6,0,2,9,11,29
0,51,5,0,0,9,11,29
0,135,5,0,2,9,11,29
0,76,3,0,2,9,11,297
1,135,3,0,0,11,11,297
0,135,3,0,2,9,11,52
0,51,6,0,0,9,11,92
0,135,3,0,3,9,11,52
0,59,5,0,1,9,11,56
0,76,5,0,0,9,11,65
0,59,5,0,1,9,11,50
0,51,6,0,1,9,11,163
1,135,3,0,0,9,11,48
0,59,5,0,1,9,11,327
0,81,2,0,0,9,11,0
1,135,6,0,0,9,11,1
0,56,6,0,2,9,11,1
0,51,3,0,0,9,11,0
0,76,4,2,0,9,11,14
0,51,6,0,0,9,11,88
1,135,6,0,0,6,11,105
0,51,6,0,1,9,11,0
1,135,6,0,0,6,11,77
0,135,6,0,1,9,11,15
1,135,5,0,0,8,11,29
0,135,5,0,0,9,11,28
1,135,3,0,0,8,11,23
0,43,5,0,0,9,11,28
0,51,6,0,2,9,11,3
1,135,5,0,0,8,11,28
0,135,3,0,0,9,11,0
0,135,6,0,2,9,11,4
0,51,6,0,1,9,11,63
0,29,6,0,1,9,11,67
1,135,6,0,1,8,11,29
0,59,6,0,0,9,11,73
0,51,5,0,0,9,11,51
0,29,3,0,0,9,11,150
0,135,6,0,2,9,11,23
0,59,5,0,0,9,11,67
1,135,5,0,0,8,11,30
1,135,6,0,0,8,11,15
0,135,6,0,2,9,11,68
0,135,3,0,1,9,11,47
0,135,3,0,2,9,11,47
1,135,6,0,0,6,11,74
1,135,5,0,0,1,11,333
0,59,3,0,0,9,11,26
0,169,6,0,1,9,11,25
0,135,6,0,0,9,11,71
1,135,3,0,0,1,11,314
0,34,3,0,2,9,11,54
1,135,6,0,0,6,11,74
0,59,5,0,0,9,11,74
0,59,5,0,0,9,11,26
1,135,3,0,0,9,11,94
1,135,6,0,2,7,11,54
0,51,5,0,0,9,11,52
0,59,3,0,1,9,11,47
1,135,6,0,0,7,11,74
1,135,3,0,0,9,11,1
1,135,3,0,0,9,11,50
1,135,6,0,2,4,11,155
1,135,5,0,1,5,11,323
0,154,5,0,2,9,11,340
0,43,6,0,1,9,11,103
0,59,5,0,0,9,11,356
0,135,6,0,0,9,11,5
0,135,3,0,1,9,11,40
1,135,6,0,3,5,11,116
0,135,6,0,1,9,11,74
0,51,6,0,1,9,11,25
1,135,5,0,0,8,11,32
1,135,6,0,1,8,11,12
1,135,3,0,1,8,11,26
1,135,6,0,1,6,11,73
1,135,6,0,2,8,11,26
1,135,5,0,0,8,11,27
0,51,6,0,0,9,11,110
1,135,6,0,0,7,11,75
0,51,3,0,0,9,11,61
1,135,6,0,0,8,11,60
1,135,6,0,3,8,11,61
0,135,3,0,0,9,11,57
0,51,6,0,3,9,11,61
0,59,5,0,0,9,11,47
0,76,6,0,2,9,11,30
0,59,5,0,0,9,11,59
0,135,3,0,1,9,11,78
1,135,3,0,1,5,11,142
0,135,5,0,0,9,11,94
0,135,6,0,3,9,11,69
0,135,3,0,0,9,11,78
0,59,5,0,0,9,11,115
0,76,5,0,0,9,11,128
1,135,3,0,1,8,11,90
0,59,5,0,1,9,11,328
1,135,5,0,0,6,11,136
0,43,5,0,0,9,11,143
0,76,6,0,0,9,11,90
0,59,6,0,1,9,11,144
1,135,3,0,0,1,11,336
0,51,5,0,0,9,11,90
0,135,6,0,2,9,11,35
0,135,3,0,0,9,11,4
1,135,6,0,1,7,11,55
0,135,3,0,0,9,11,0
0,135,6,0,2,9,11,2
0,76,6,0,0,9,11,112
1,135,6,0,0,9,11,105
1,135,6,0,0,6,11,109
1,135,6,0,2,8,11,40
1,135,6,0,2,8,11,75
0,51,6,0,1,10,11,30
1,135,6,0,0,9,11,144
0,59,5,0,1,9,11,248
0,135,3,0,0,9,11,0
1,135,3,0,0,1,11,302
1,135,3,0,0,1,11,302
1,135,6,0,0,7,11,61
1,135,6,0,1,8,11,12
1,135,6,0,2,8,11,47
0,135,3,0,1,9,11,11
0,59,5,0,0,9,11,117
0,59,5,0,0,9,11,160
0,59,5,0,0,9,11,175
0,59,6,0,0,9,11,71
1,135,5,0,0,1,11,344
0,135,3,0,0,9,11,12
0,59,5,0,0,9,11,382
1,135,3,0,2,9,11,0
0,51,3,0,0,9,11,0
0,135,2,0,0,9,11,28
0,29,5,0,0,9,11,58
1,135,3,0,2,9,11,0
1,135,5,0,0,8,11,20
0,51,6,0,2,9,11,48
0,135,6,0,0,9,11,2
0,135,2,0,0,9,11,0
0,135,6,0,2,9,11,137
1,135,3,0,0,9,11,1
0,101,6,0,2,9,11,130
0,101,6,0,2,9,11,130
0,59,5,0,1,9,11,118
0,43,5,0,0,9,11,146
1,135,6,0,2,4,11,159
1,135,6,0,1,7,11,78
1,135,6,0,1,4,11,159
0,140,6,0,2,9,11,49
0,59,6,0,0,9,11,1
0,15,6,0,1,9,11,31
1,135,6,0,1,5,11,114
0,59,5,0,0,9,11,170
1,135,3,0,1,8,11,27
0,135,6,0,2,9,11,166
1,135,6,0,0,5,11,114
0,140,6,0,1,9,11,108
0,59,6,0,1,9,11,82
0,76,6,0,0,9,11,113
1,135,3,0,0,6,11,94
0,59,6,0,2,9,11,0
0,135,1,0,0,9,11,3
0,135,6,0,1,9,11,12
1,135,6,0,2,5,11,132
0,134,6,0,2,9,11,12
1,135,6,0,2,8,11,56
0,149,5,0,1,9,11,140
1,135,5,0,0,8,11,147
0,43,5,0,0,9,11,140
0,59,5,0,0,9,11,97
0,59,5,0,0,9,11,160
0,59,5,0,1,9,11,91
0,59,5,0,0,9,11,111
1,135,3,0,1,7,11,80
0,56,6,0,1,9,11,90
0,59,5,0,1,9,11,338
0,76,5,0,2,9,11,167
0,154,6,0,1,9,11,2
0,56,3,0,0,9,11,0
0,43,5,0,0,9,11,73
0,51,5,0,0,9,11,0
0,133,6,0,3,9,11,63
0,59,2,0,0,9,11,3
0,135,3,0,0,9,11,8
0,51,6,0,0,9,11,1
0,56,6,0,0,9,11,70
0,135,3,0,0,9,11,4
0,59,6,0,1,9,11,157
0,25,6,0,0,9,11,1
0,135,6,0,1,9,11,1
0,56,6,0,2,9,11,8
0,59,5,0,0,9,11,102
1,135,5,0,0,7,11,310
0,59,6,0,0,9,11,11
1,135,5,0,0,6,11,148
0,59,5,0,0,9,11,165
1,135,6,0,1,6,11,101
1,135,6,0,1,6,11,101
0,51,6,0,2,9,11,9
1,135,4,0,0,8,11,172
1,135,6,0,1,5,11,171
0,25,6,0,1,9,11,143
1,135,6,0,2,9,11,145
1,135,6,0,2,8,11,121
0,43,5,0,0,9,11,0
0,135,6,0,0,9,11,96
0,59,6,0,1,9,11,136
1,135,5,0,0,1,11,340
0,76,3,0,0,9,11,2
0,154,5,0,0,9,11,170
0,43,5,0,0,9,11,149
0,76,3,0,0,9,11,0
1,135,6,0,0,5,11,127
1,135,6,0,1,5,11,149
0,43,6,0,1,9,11,19
1,135,6,0,0,9,11,12
1,135,6,0,1,8,11,178
0,51,6,0,1,9,11,12
0,135,3,0,2,9,11,26
0,135,3,0,0,9,11,2
1,135,3,0,0,9,11,10
1,135,6,0,2,7,11,120
1,51,6,0,1,5,11,123
0,59,5,0,1,9,11,137
0,59,5,0,0,9,11,104
0,76,5,0,1,9,11,172
0,76,5,0,2,9,11,305
0,135,3,0,1,9,11,83
0,59,5,0,0,9,11,173
1,135,5,0,0,6,11,94
0,59,5,0,0,9,11,118
0,123,6,0,0,9,11,156
0,59,6,0,2,9,11,21
1,135,6,0,2,9,11,17
0,135,5,0,1,9,11,128
0,135,6,0,2,9,11,34
0,135,5,0,2,9,11,19
1,135,6,0,0,8,11,108
0,135,6,0,2,9,11,25
0,59,6,0,1,9,11,107
0,59,3,0,1,9,11,11
1,135,6,0,0,7,11,94
0,76,6,0,1,9,11,83
0,123,6,0,0,9,11,84
0,59,5,0,0,10,11,135
0,75,6,0,0,9,11,11
0,135,3,0,0,9,11,5
1,135,4,0,0,9,11,175
1,135,6,0,0,8,11,105
0,76,6,0,0,9,11,99
1,135,6,0,1,7,11,81
0,133,6,0,0,9,11,152
1,135,6,0,0,8,11,103
1,135,6,0,0,6,11,96
0,59,5,0,1,9,11,124
0,135,5,0,0,9,11,354
1,135,6,0,0,5,11,116
0,59,5,0,0,9,11,119
0,56,6,0,1,9,11,1
0,123,6,0,1,9,11,0
0,15,6,0,2,9,11,5
0,51,3,0,0,9,11,0
0,29,5,0,0,9,11,46
0,135,6,0,1,9,11,0
0,135,6,0,0,9,11,0
0,51,6,0,1,9,11,0
0,135,2,0,0,9,11,6
0,56,6,0,2,9,11,44
0,51,6,0,1,9,11,42
1,135,6,0,1,7,11,64
0,135,3,0,2,9,11,65
0,56,6,0,1,9,11,93
0,51,3,0,0,9,11,72
0,135,3,0,0,9,11,42
1,135,6,0,1,8,11,65
1,135,6,0,0,5,11,121
0,30,6,0,0,9,11,104
0,51,6,0,0,9,11,1
0,140,6,0,2,9,11,56
0,59,5,0,0,9,11,114
0,76,5,0,1,9,11,85
1,135,6,0,1,7,11,65
